gene_id	gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AT5G40510	NA	2627.36072260495	0.43804234478686	0.0977544263400465	4.48055699702244	7.44484946092612e-06	0.00148993772261514
AT1G12090	NA	34.7362589288066	0.377210251955685	0.0966452598673733	4.46610625338547	7.96560596589841e-06	0.00156289874701495
AT1G80160	NA	457.659215050465	0.57020724455731	0.127565277427405	4.46714171204974	7.92716208138756e-06	0.00156289874701495
AT1G80380	NA	15619.8248345621	0.372965223677373	0.0836657798851362	4.45774491036384	8.28263818284401e-06	0.00160932464032289
AT1G52890	NA	641.73413072845	0.53373567008838	0.119894366991595	4.44925819170365	8.61673810723291e-06	0.00165029272723537
AT5G40890	NA	2337.81850350394	0.442503478660518	0.0994664113130854	4.44822182286355	8.65840885223176e-06	0.00165029272723537
AT4G18340	NA	5565.76348845335	0.392050728711508	0.0881777539277066	4.44591786285691	8.75173848352781e-06	0.00165157525979238
AT5G22270	NA	357.449304321097	0.584518541791012	0.131509804334066	4.4439993277764	8.83018801767776e-06	0.00165157525979238
AT2G03440	ATNRP1;NRP1:nodulin-related protein 1	4932.40651967898	0.466096614697489	0.105044935464821	4.4369403016085	9.12465859339093e-06	0.00169084992990308
AT2G26400	NA	29.8831181486112	0.383286658995192	0.0973692476824307	4.43382783371576	9.25745627441451e-06	0.00169971993045741
AT1G13930	NA	2126.80926351368	-0.484030972556997	0.10931007475296	-4.42792781008325	9.51427319264415e-06	0.00173099226731261
AT1G24430	NA	6136.71425018485	0.386234297171788	0.087435248111088	4.41717329019741	1.00000057010129e-05	0.00179843535305548
AT5G42930	NA	618.7830554688	0.579092819898299	0.131258036900056	4.41577881277042	1.00646959247596e-05	0.00179843535305548
AT4G20860	NA	12675.2057096663	0.41242534081413	0.0942458571611552	4.37606780016357	1.20839440916102e-05	0.002140141354915
AT5G52390	NA	9647.31384088615	0.382791113201481	0.0875150435206778	4.37388298923734	1.22055818279779e-05	0.00214272200985369
AT3G15450	NA	27475.5794321466	0.36399567841922	0.0834343122565899	4.36264075511942	1.28501857938111e-05	0.00223626755036122
AT1G16150	WAKL4:wall associated kinase-like 4	2487.38488341508	0.417961140476274	0.0961404162283251	4.34684706995933	1.38108441286198e-05	0.00226173160447972
AT2G22190	NA	26.7821023919112	0.361269129152066	0.0943137365131839	4.348884948322	1.36831468904839e-05	0.00226173160447972
AT4G31970	NA	39.592903614812	-0.389438542557433	0.100542772544674	-4.34683483825637	1.3811614010615e-05	0.00226173160447972
AT4G35770	ATSEN1:ARABIDOPSIS THALIANA SENESCENCE 1;DIN1:DARK INDUCIBLE 1;SEN1:SENESCENCE 1;SEN1:SENESCENCE ASSOCIATED GENE 1	1242.16891787648	0.466934705447279	0.1071667113692	4.35572408949312	1.32627753145569e-05	0.00226173160447972
AT5G10210	NA	755.296642679174	0.509481516871492	0.117195370646801	4.34542519274054	1.39006139684708e-05	0.00226173160447972
AT5G28510	NA	72.2155290258298	0.48389853519048	0.117492113665518	4.35773858053295	1.31413214031524e-05	0.00226173160447972
AT5G43580	NA	5205.09938247097	0.49210785843931	0.113114529274817	4.35104044710687	1.3549305279855e-05	0.00226173160447972
AT5G56460	NA	2849.1980703389	0.414492437494217	0.0952530988737353	4.35104028347965	1.35493153924188e-05	0.00226173160447972
AT5G16360	NA	901.262804025694	0.533064666330823	0.122817794867026	4.34041548769185	1.42213557507378e-05	0.00229525800515739
AT1G61820	BGLU46:beta glucosidase 46	5076.23055228939	0.449891524768847	0.103976000531462	4.32690994521344	1.5121574886736e-05	0.00240520922510427
AT5G59810	ATSBT5.4;SBT5.4	1706.20201676703	0.51398837467358	0.118786827856812	4.32659830746112	1.51429751842871e-05	0.00240520922510427
AT1G13080	CYP71B2:cytochrome P450, family 71, subfamily B, polypeptide 2	8017.6795845635	0.384276474640994	0.0891112235616378	4.31222560490921	1.61619395964055e-05	0.00254684170978633
AT3G45010	NA	24226.1692380143	0.405338876732423	0.0941900942636349	4.30343288421841	1.68171808850482e-05	0.00262939250822241
AT5G67550	NA	2085.50820826482	0.434297537222728	0.101166500130737	4.2921972992641	1.76913639311941e-05	0.00274462997174409
AT5G37260	CIR1:CIRCADIAN 1;RVE2:REVEILLE 2	2654.74835799215	0.475998403313129	0.110994924305983	4.28853972621156	1.79851634858106e-05	0.00276874674493482
AT3G56891	NA	618.013550241292	0.535337375701208	0.12557247072832	4.2628416342717	2.01843570650772e-05	0.00308358425910985
AT5G61480	PXY:PHLOEM INTERCALATED WITH XYLEM;TDR:TDIF receptor	2732.87214304483	-0.42168575478956	0.0992070941005496	-4.25038737541024	2.13401119140257e-05	0.0032354519676924
AT3G45130	LAS1:lanosterol synthase 1	436.698084150304	0.540937942430278	0.127359466599103	4.24479770949118	2.18790710261964e-05	0.00329222442441556
AT5G64190	NA	6141.50169784867	0.391328713734801	0.0923040304850962	4.23935821905399	2.2415971541328e-05	0.0033478420780343
AT3G44540	FAR4:fatty acid reductase 4	15044.2792605684	0.400820490317908	0.0945962675662786	4.23720025663213	2.26324262875069e-05	0.0033551314614213
AT5G44030	CESA4:cellulose synthase A4;IRX5:IRREGULAR XYLEM 5;NWS2	1084.36952590295	-0.467534844273479	0.110528099484377	-4.22959824890913	2.34109019439851e-05	0.00344501750444834
AT1G41830	NA	3152.6197443602	-0.416242949365966	0.0990178397402419	-4.20358519828912	2.62720199041818e-05	0.00383782433826562
AT3G02240	NA	1060.49438644322	0.50437627953221	0.120133410617869	4.19843137618976	2.68770274381191e-05	0.00389775326173244
AT1G49860	ATGSTF14:glutathione S-transferase (class phi) 14;GSTF14:glutathione S-transferase (class phi) 14	1012.33289389635	0.466385334758922	0.111114120282922	4.19582167306478	2.71884108094392e-05	0.00391454435632595
AT1G75000	NA	2110.81105902078	0.440868746119747	0.105103792375048	4.19387746913713	2.74226149097555e-05	0.00392006280134955
AT1G17030	NA	1352.60207545087	0.454318618428541	0.108536667465376	4.18467030934372	2.85580273210816e-05	0.0040477723652409
AT1G20850	NA	1805.49488729082	-0.432048080930606	0.103273370468322	-4.18338124003742	2.87205154581626e-05	0.0040477723652409
AT3G01680	NA	715.824850279451	-0.521839479013135	0.125809164073977	-4.14820102341277	3.35098098641357e-05	0.00465716545007603
ATMG00660	ORF149	2066.0517856734	-0.486520202742958	0.117254771585244	-4.14959091189854	3.33069987339062e-05	0.00465716545007603
AT5G49770	NA	40.2250669415392	0.391841600742442	0.10352313264928	4.14092078114823	3.45914421281289e-05	0.00477433469869133
AT1G43800	FTM1:FLORAL TRANSITION AT THE MERISTEM1	74704.0156985603	-0.441125127114338	0.106860713160973	-4.12835435372741	3.65368753471491e-05	0.00500830470083901
AT1G12780	ATUGE1:A. THALIANA UDP-GLC 4-EPIMERASE 1;UGE1:UDP-D-glucose/UDP-D-galactose 4-epimerase 1	11483.4987395443	0.348274870902327	0.0844633988194426	4.12330924852305	3.73467752627183e-05	0.00502657224395797
AT4G18780	NA	760.150323514637	-0.481437160413934	0.116755828536139	-4.12283585886529	3.74236378528825e-05	0.00502657224395797
AT4G33270	NA	5412.43254799051	-0.396291302931015	0.0960524831148811	-4.12573912848744	3.69545975395866e-05	0.00502657224395797
AT4G26050	PIRL8:plant intracellular ras group-related LRR 8	2299.43700337202	0.437168740692579	0.106111632580239	4.11933270857561	3.79971173513411e-05	0.00506957539701593
AT1G06520	ATGPAT1:GLYCEROL-3-PHOSPHATE sn-2-ACYLTRANSFERASE 1;GPAT1:GLYCEROL-3-PHOSPHATE sn-2-ACYLTRANSFERASE 1;sn-2-GPAT1:GLYCEROL-3-PHOSPHATE sn-2-ACYLTRANSFERASE 1	218.365872770613	0.558892588349022	0.13601333134581	4.11531124164864	3.86657311250134e-05	0.00507742767922106
AT4G32880	ATHB-8:homeobox gene 8;ATHB8;HB-8:homeobox gene 8	5760.81224793085	-0.398308113903334	0.0967930736004579	-4.11501824154793	3.87148796340331e-05	0.00507742767922106
AT5G49450	AtbZIP1:basic leucine-zipper 1;bZIP1:basic leucine-zipper 1	2740.5501980991	0.418806754084301	0.101783837399763	4.11441003691889	3.88170906371269e-05	0.00507742767922106
AT1G66830	NA	533.327821533794	0.509698961924157	0.123931020141317	4.11095037362757	3.94033892137612e-05	0.00512064953464288
AT2G26690	NA	605.993299323461	0.509077145196247	0.12407497636959	4.10208363478564	4.09446210730867e-05	0.00528661097764957
AT1G15040	GAT:glutamine amidotransferase;GAT1_2.1:glutamine amidotransferase 1_2.1	440.630863585797	0.523076962589712	0.127611542606862	4.09739114516314	4.17832544655109e-05	0.00534956456491835
AT2G24550	NA	7039.93520310034	0.427991310690972	0.104483396890785	4.09637604318198	4.1966803412391e-05	0.00534956456491835
AT2G22170	PLAT2:PLAT domain protein 2	1038.50105311103	-0.462252845361016	0.113004379178146	-4.09017400679249	4.3104967653667e-05	0.00541371333607141
AT3G18000	NMT1:N-METHYLTRANSFERASE 1;PEAMT;XPL1:XIPOTL 1	3061.23691308529	-0.408293762629383	0.0998433149373108	-4.0892256042219	4.32815736656886e-05	0.00541371333607141
AT5G26330	NA	301.643192975143	-0.552966485173013	0.135387551897693	-4.09012650016724	4.31137977732742e-05	0.00541371333607141
AT1G08810	AtMYB60:myb domain protein 60;MYB60:myb domain protein 60	660.119978104416	0.503144111615197	0.123564977699131	4.07127250577715	4.67570119926253e-05	0.00581209988203981
AT1G79320	AtMC6:metacaspase 6;AtMCP2c:metacaspase 2c;MC6:metacaspase 6;MCP2c:metacaspase 2c	936.333007038254	0.459347453752311	0.112997491723522	4.06359256361914	4.83231464116187e-05	0.0059696983279983
AT5G02260	ATEXP9;ATEXPA9:expansin A9;ATHEXP ALPHA 1.10;EXP9;EXPA9:expansin A9	711.225509879108	-0.484275205996942	0.119212929239757	-4.06164796802652	4.87275178955141e-05	0.00598272279535536
AT3G20570	AtENODL9;ENODL9:early nodulin-like protein 9	542.169785057357	-0.511789065815569	0.126082919571524	-4.05885984080884	4.93128992127859e-05	0.00601767714600906
AT5G48430	NA	2435.60522737222	0.39760477961353	0.0982119545425358	4.04788538443191	5.16824419824796e-05	0.00626861037209311
AT5G03170	NA	400.943158215974	-0.527092492757259	0.130463752026177	-4.04056132913803	5.33234179121581e-05	0.00642868411250615
AT1G75500	NA	13803.8131870079	-0.399062874163861	0.0988139208233212	-4.0385983738457	5.37715419732779e-05	0.00644389143419887
AT4G00030	NA	1605.87834755955	-0.455112966897363	0.113148239929724	-4.02219506265974	5.76582758532836e-05	0.0068685421110224
AT3G20880	WIP4:WIP domain protein 4	356.722723856312	0.523198702906938	0.130496632908023	4.00762497616301	6.13324081050114e-05	0.0072629910260686
AT1G32350	AOX1D:alternative oxidase 1D	751.163868693164	-0.467990903745505	0.117226276432154	-3.99178314824327	6.55783268782947e-05	0.00772011209303125
AT2G44380	NA	410.911398929314	0.514126493867802	0.128937754657669	3.98557019997203	6.73182703862526e-05	0.00787859967976651
AT2G22750	NA	277.254430272819	0.53968274973755	0.136261924280684	3.98176867210127	6.84043394883765e-05	0.00793624650945264
AT4G22790	NA	1477.24528092947	0.425417319975177	0.106843098414373	3.98107623679609	6.86039397459304e-05	0.00793624650945264
AT1G61740	NA	2051.57203470415	0.414128893868596	0.104157367385336	3.97561922759465	7.0196364502908e-05	0.00807379219998103
AT3G27906	NA	1498.74924633336	-0.415546236715437	0.104667377622873	-3.96994551490458	7.18890690419948e-05	0.00822123393564252
AT4G36980	NA	8418.97931732273	-0.366965312204151	0.0925184930223366	-3.96641339664528	7.2962269492925e-05	0.00829655624637448
AT3G24310	ATMYB71:MYB DOMAIN PROTEIN 71;MYB305:myb domain protein 305	2214.37028915058	0.395938183820403	0.100372956577621	3.94408818652142	8.01041787461149e-05	0.00905720299009038
AT5G44400	NA	810.283118007839	0.46987636733883	0.11919157628589	3.94138138316886	8.10136953172404e-05	0.00910857912575243
AT2G02130	LCR68:low-molecular-weight cysteine-rich 68;PDF2.3	2426.86477304233	-0.407558318587876	0.103469562649131	-3.9387850516122	8.18952569467586e-05	0.00914457482572685
AT4G36690	ATU2AF65A	13124.9356451901	-0.343277730803646	0.0871763563021742	-3.93775440264696	8.22477124184696e-05	0.00914457482572685
AT5G44380	NA	40319.9833096848	0.370033005723312	0.0944419281082287	3.91816036230805	8.92273401714033e-05	0.00986578319806792
AT1G54740	NA	346.608195141827	0.514695960390313	0.131445622060451	3.91508933625644	9.03707400583445e-05	0.00993622083868556
